File,Name,Kind,Signature,Description
src/interactions/actions/escape/escape.ts,EscapeAdapter.getSelection,field,string[],Read current selection.
src/interactions/actions/escape/escape.ts,EscapeAdapter.applyBatch?,field,void,Optional: op-batch entry point.
src/interactions/actions/escape/escape.ts,EscapeAdapter.setSelection?,field,void,Mutator wired by setSelection op when applyBatch is omitted.
src/interactions/actions/escape/escape.ts,UseEscapeOptions,interface,"{ enableKeyboard, label }",Options for useEscape.
src/interactions/actions/escape/escape.ts,UseEscapeOptions.enableKeyboard?,field,boolean,Auto-bind Escape on document.
src/interactions/actions/escape/escape.ts,UseEscapeOptions.label?,field,string,Label passed to applyBatch.
src/interactions/actions/escape/escape.ts,UseEscapeReturn,interface,{ clearSelection },Return shape of useEscape.
src/interactions/actions/escape/escape.ts,UseEscapeReturn.clearSelection,field,void,Imperative trigger — clears the current selection.
src/interactions/actions/escape/escape.ts,useEscape,hook,"(adapter: EscapeAdapter, options: UseEscapeOptions = {}) => UseEscapeReturn",Selection-clearing action; binds Escape on document by default.
src/interactions/actions/escape/escape.ts,useEscape.adapter,param,adapter: EscapeAdapter,
src/interactions/actions/escape/escape.ts,useEscape.options,param,options: UseEscapeOptions = {},
src/interactions/actions/escape/index.ts,useEscape,reexport,re-export from './escape',
src/interactions/actions/escape/index.ts,EscapeAdapter,reexport,re-export from './escape',
src/interactions/actions/escape/index.ts,UseEscapeOptions,reexport,re-export from './escape',
src/interactions/actions/escape/index.ts,UseEscapeReturn,reexport,re-export from './escape',
src/interactions/actions/group/group.ts,GroupActionAdapter,interface,"{ getSelection, applyBatch }",Adapter for useGroup / useUngroup.
src/interactions/actions/group/group.ts,GroupActionAdapter.getSelection,field,string[],Read current selection.
src/interactions/actions/group/group.ts,GroupActionAdapter.applyBatch?,field,void,Optional: op-batch entry point.
src/interactions/actions/group/group.ts,UseGroupOptions,interface,"{ bindKeyboard, newGroupId, label, minMembers }",Options for useGroup.
src/interactions/actions/group/group.ts,UseGroupOptions.bindKeyboard?,field,boolean,Auto-bind Mod+G on document.
src/interactions/actions/group/group.ts,UseGroupOptions.newGroupId?,field,() => string,Mint the id for the new group.
src/interactions/actions/group/group.ts,UseGroupOptions.label?,field,string,Label passed to applyBatch.
src/interactions/actions/group/group.ts,UseGroupOptions.minMembers?,field,number,Minimum selection size that produces a group.
src/interactions/actions/group/group.ts,UseGroupReturn,interface,{ group },Return shape of useGroup.
src/interactions/actions/group/group.ts,UseGroupReturn.group,field,string \,null
src/interactions/actions/group/group.ts,useGroup,hook,"(adapter: GroupActionAdapter, options: UseGroupOptions = {}) => UseGroupReturn",Selection-grouping action; optionally binds Mod+G.
src/interactions/actions/group/group.ts,useGroup.adapter,param,adapter: GroupActionAdapter,
src/interactions/actions/group/group.ts,useGroup.options,param,options: UseGroupOptions = {},
src/interactions/actions/group/group.ts,UseUngroupOptions,interface,"{ bindKeyboard, label }",Options for useUngroup.
src/interactions/actions/group/group.ts,UseUngroupOptions.bindKeyboard?,field,boolean,Auto-bind Mod+Shift+G on document.
src/interactions/actions/group/group.ts,UseUngroupOptions.label?,field,string,Label passed to applyBatch.
src/interactions/actions/group/group.ts,UseUngroupReturn,interface,{ ungroup },Return shape of useUngroup.
src/interactions/actions/group/group.ts,UseUngroupReturn.ungroup,field,string[],Imperative trigger — dissolves every group in the current selection.
src/interactions/actions/group/group.ts,useUngroup,hook,"(adapter: GroupActionAdapter, options: UseUngroupOptions = {}) => UseUngroupReturn",Selection-ungrouping action; optionally binds Mod+Shift+G.
src/interactions/actions/group/group.ts,useUngroup.adapter,param,adapter: GroupActionAdapter,
src/interactions/actions/group/group.ts,useUngroup.options,param,options: UseUngroupOptions = {},
src/interactions/actions/group/index.ts,useGroup,reexport,re-export from './group',
src/interactions/actions/group/index.ts,useUngroup,reexport,re-export from './group',
src/interactions/actions/group/index.ts,GroupActionAdapter,reexport,re-export from './group',
src/interactions/actions/group/index.ts,UseGroupOptions,reexport,re-export from './group',
src/interactions/actions/group/index.ts,UseGroupReturn,reexport,re-export from './group',
src/interactions/actions/group/index.ts,UseUngroupOptions,reexport,re-export from './group',
src/interactions/actions/group/index.ts,UseUngroupReturn,reexport,re-export from './group',
src/interactions/actions/group/index.ts,useNestedGroup,reexport,re-export from './nestedGroup',
src/interactions/actions/group/index.ts,useNestedUngroup,reexport,re-export from './nestedGroup',
src/interactions/actions/group/index.ts,NestedGroupActionAdapter,reexport,re-export from './nestedGroup',
src/interactions/actions/group/index.ts,UseNestedGroupOptions,reexport,re-export from './nestedGroup',
src/interactions/actions/group/index.ts,UseNestedGroupReturn,reexport,re-export from './nestedGroup',
src/interactions/actions/group/index.ts,UseNestedUngroupOptions,reexport,re-export from './nestedGroup',
src/interactions/actions/group/index.ts,UseNestedUngroupReturn,reexport,re-export from './nestedGroup',
src/interactions/actions/group/nestedGroup.ts,NestedGroupActionAdapter,interface,"{ getSelection, getObject, getChildren, applyBatch }",Adapter for useNestedGroup / useNestedUngroup.
src/interactions/actions/group/nestedGroup.ts,NestedGroupActionAdapter.getSelection,field,string[],Read current selection.
src/interactions/actions/group/nestedGroup.ts,NestedGroupActionAdapter.getObject,field,TObject \,undefined
src/interactions/actions/group/nestedGroup.ts,NestedGroupActionAdapter.getChildren,field,string[],Enumerate direct children of id (null = root siblings).
src/interactions/actions/group/nestedGroup.ts,NestedGroupActionAdapter.applyBatch?,field,void,Optional: op-batch entry point.
src/interactions/actions/group/nestedGroup.ts,UseNestedGroupOptions,interface,"{ groupFactory, composePose, decomposePose, groupPoseFromChildren, bindKeyboard, newGroupId, label, minMembers }",Options for useNestedGroup.
src/interactions/actions/group/nestedGroup.ts,UseNestedGroupOptions.groupFactory,field,(args: { id: string; localPose: TPose; childIds: string[] }) => TObject,Mint the new group scene object.
src/interactions/actions/group/nestedGroup.ts,UseNestedGroupOptions.composePose,field,"(parent: TPose, child: TPose) => TPose",Compose a parent local + child local into the equivalent pose one frame up.
src/interactions/actions/group/nestedGroup.ts,UseNestedGroupOptions.decomposePose,field,"(parent: TPose, world: TPose) => TPose",Inverse of composePose: recover a child's local from its world pose given the parent's world pose.
src/interactions/actions/group/nestedGroup.ts,UseNestedGroupOptions.groupPoseFromChildren?,field,(childWorldPoses: TPose[]) => TPose,Compute the group's local pose given the world poses of its children.
src/interactions/actions/group/nestedGroup.ts,UseNestedGroupOptions.bindKeyboard?,field,boolean,Auto-bind Mod+G on document.
src/interactions/actions/group/nestedGroup.ts,UseNestedGroupOptions.newGroupId?,field,() => string,Mint the id for the new group.
src/interactions/actions/group/nestedGroup.ts,UseNestedGroupOptions.label?,field,string,Label passed to applyBatch.
src/interactions/actions/group/nestedGroup.ts,UseNestedGroupOptions.minMembers?,field,number,Minimum selection size that produces a group.
src/interactions/actions/group/nestedGroup.ts,UseNestedGroupReturn,interface,{ group },Return shape of useNestedGroup.
src/interactions/actions/group/nestedGroup.ts,UseNestedGroupReturn.group,field,string \,null
src/interactions/actions/group/nestedGroup.ts,useNestedGroup,hook,"(adapter: NestedGroupActionAdapter<TObject, TPose>, options: UseNestedGroupOptions<TObject, TPose>) => UseNestedGroupReturn",Selection-grouping action that inserts a real scene-graph parent and reparents the selection under it.
src/interactions/actions/group/nestedGroup.ts,useNestedGroup.adapter,param,"adapter: NestedGroupActionAdapter<TObject, TPose>",
src/interactions/actions/group/nestedGroup.ts,useNestedGroup.options,param,"options: UseNestedGroupOptions<TObject, TPose>",
src/interactions/actions/group/nestedGroup.ts,UseNestedUngroupOptions,interface,"{ composePose, decomposePose, bindKeyboard, label, isGroup }",Options for useNestedUngroup.
src/interactions/actions/group/nestedGroup.ts,UseNestedUngroupOptions.composePose,field,"(parent: TPose, child: TPose) => TPose",Compose a parent local + child local into the next-frame-up pose.
src/interactions/actions/group/nestedGroup.ts,UseNestedUngroupOptions.decomposePose,field,"(parent: TPose, world: TPose) => TPose",Inverse of composePose.
src/interactions/actions/group/nestedGroup.ts,UseNestedUngroupOptions.bindKeyboard?,field,boolean,Auto-bind Mod+Shift+G on document.
src/interactions/actions/group/nestedGroup.ts,UseNestedUngroupOptions.label?,field,string,Label passed to applyBatch.
src/interactions/actions/group/nestedGroup.ts,UseNestedUngroupOptions.isGroup?,field,"(id: string, object: TObject \",undefined) => boolean
src/interactions/actions/group/nestedGroup.ts,UseNestedUngroupReturn,interface,{ ungroup },Return shape of useNestedUngroup.
src/interactions/actions/group/nestedGroup.ts,UseNestedUngroupReturn.ungroup,field,string[],"Imperative trigger — for every group in the current selection, reparents its children to the grandparent (rebasing each local pose so visual world positions are"
src/interactions/actions/group/nestedGroup.ts,useNestedUngroup,hook,"(adapter: NestedGroupActionAdapter<TObject, TPose>, options: UseNestedUngroupOptions<TObject, TPose>) => UseNestedUngroupReturn",Selection-ungrouping action; optionally binds Mod+Shift+G.
src/interactions/actions/group/nestedGroup.ts,useNestedUngroup.adapter,param,"adapter: NestedGroupActionAdapter<TObject, TPose>",
src/interactions/actions/group/nestedGroup.ts,useNestedUngroup.options,param,"options: UseNestedUngroupOptions<TObject, TPose>",
src/interactions/actions/nudge/index.ts,useNudge,reexport,re-export from './nudge',
src/interactions/actions/nudge/index.ts,NudgeAdapter,reexport,re-export from './nudge',
src/interactions/actions/nudge/index.ts,NudgeDirection,reexport,re-export from './nudge',
src/interactions/actions/nudge/index.ts,UseNudgeOptions,reexport,re-export from './nudge',
src/interactions/actions/nudge/index.ts,UseNudgeReturn,reexport,re-export from './nudge',
src/interactions/actions/nudge/nudge.ts,NudgeDirection,type,'up' \,'down' \
src/interactions/actions/nudge/nudge.ts,NudgeAdapter,interface,"{ getSelection, getPose, applyBatch }",Adapter for useNudge.
src/interactions/actions/nudge/nudge.ts,NudgeAdapter.getSelection,field,string[],Read current selection.
src/interactions/actions/nudge/nudge.ts,NudgeAdapter.getPose,field,TPose,Read pose for an id; used as from for the transform op.
src/interactions/actions/nudge/nudge.ts,NudgeAdapter.applyBatch?,field,void,Optional: op-batch entry point.
src/interactions/actions/nudge/nudge.ts,UseNudgeOptions,interface,"{ translatePose, enableKeyboard, label, step, shiftStep }",Options for useNudge.
src/interactions/actions/nudge/nudge.ts,UseNudgeOptions.translatePose?,field,"(pose: TPose, dx: number, dy: number) => TPose","How to apply a (dx, dy) translation to a pose."
src/interactions/actions/nudge/nudge.ts,UseNudgeOptions.enableKeyboard?,field,boolean,Auto-bind arrow keys on document.
src/interactions/actions/nudge/nudge.ts,UseNudgeOptions.label?,field,string,Label passed to applyBatch.
src/interactions/actions/nudge/nudge.ts,UseNudgeOptions.step?,field,number,Base step in world units.
src/interactions/actions/nudge/nudge.ts,UseNudgeOptions.shiftStep?,field,number,Step used when shift held.
src/interactions/actions/nudge/nudge.ts,UseNudgeReturn,interface,{ nudge },Return shape of useNudge.
src/interactions/actions/nudge/nudge.ts,UseNudgeReturn.nudge,field,void,Imperative trigger.
src/interactions/actions/nudge/nudge.ts,useNudge,hook,"(adapter: NudgeAdapter<TPose>, options: UseNudgeOptions<TPose> = {}) => UseNudgeReturn",Arrow-key nudge action; binds arrow keys (with optional shift modifier for larger step) by default.
src/interactions/actions/nudge/nudge.ts,useNudge.adapter,param,adapter: NudgeAdapter<TPose>,
src/interactions/actions/nudge/nudge.ts,useNudge.options,param,options: UseNudgeOptions<TPose> = {},
src/interactions/actions/reorder/index.ts,useReorder,reexport,re-export from './reorder',
src/interactions/actions/reorder/index.ts,ReorderAdapter,reexport,re-export from './reorder',
src/interactions/actions/reorder/index.ts,UseReorderOptions,reexport,re-export from './reorder',
src/interactions/actions/reorder/index.ts,UseReorderReturn,reexport,re-export from './reorder',
src/interactions/actions/reorder/reorder.ts,ReorderAdapter,interface,"{ getSelection, getParent, getChildren, setChildOrder, applyBatch }",Adapter for useReorder; both order methods optional and the hook no-ops when either is absent.
src/interactions/actions/reorder/reorder.ts,ReorderAdapter.getSelection,field,string[],
src/interactions/actions/reorder/reorder.ts,ReorderAdapter.getParent,field,string \,null
src/interactions/actions/reorder/reorder.ts,ReorderAdapter.getChildren?,field,string[],"Optional — when absent, every reorder method is a silent no-op."
src/interactions/actions/reorder/reorder.ts,ReorderAdapter.setChildOrder?,field,void,"Optional — when absent, every reorder method is a silent no-op."
src/interactions/actions/reorder/reorder.ts,ReorderAdapter.applyBatch?,field,void,Optional: op-batch entry point.
src/interactions/actions/reorder/reorder.ts,UseReorderOptions,interface,"{ enableKeyboard, filter }",Options for useReorder.
src/interactions/actions/reorder/reorder.ts,UseReorderOptions.enableKeyboard?,field,boolean,Auto-bind Mod+] / Mod+[ (with optional Shift for to-front/to-back) on document.
src/interactions/actions/reorder/reorder.ts,UseReorderOptions.filter?,field,(ids: string[]) => string[],"Optional filter — given selected ids, return the subset to reorder."
src/interactions/actions/reorder/reorder.ts,UseReorderReturn,interface,"{ bringForward, sendBackward, bringToFront, sendToBack }",Return shape of useReorder: imperative bring/send methods.
src/interactions/actions/reorder/reorder.ts,UseReorderReturn.bringForward,field,void,
src/interactions/actions/reorder/reorder.ts,UseReorderReturn.sendBackward,field,void,
src/interactions/actions/reorder/reorder.ts,UseReorderReturn.bringToFront,field,void,
src/interactions/actions/reorder/reorder.ts,UseReorderReturn.sendToBack,field,void,
src/interactions/actions/reorder/reorder.ts,useReorder,hook,"(adapter: ReorderAdapter, options: UseReorderOptions = {}) => UseReorderReturn",Sibling z-order action; binds Mod+] / Mod+[ (forward/backward) and Shift-modified variants (front/back) by default.
src/interactions/actions/reorder/reorder.ts,useReorder.adapter,param,adapter: ReorderAdapter,
src/interactions/actions/reorder/reorder.ts,useReorder.options,param,options: UseReorderOptions = {},
src/interactions/actions/select-all/index.ts,useSelectAll,reexport,re-export from './select-all',
src/interactions/actions/select-all/index.ts,SelectAllAdapter,reexport,re-export from './select-all',
src/interactions/actions/select-all/index.ts,UseSelectAllOptions,reexport,re-export from './select-all',
src/interactions/actions/select-all/index.ts,UseSelectAllReturn,reexport,re-export from './select-all',
src/interactions/actions/select-all/select-all.ts,SelectAllAdapter,interface,"{ getSelection, listAll, applyBatch, setSelection }",Adapter for useSelectAll.
src/interactions/actions/select-all/select-all.ts,SelectAllAdapter.getSelection,field,string[],Read current selection (used as from for the setSelection op).
src/interactions/actions/select-all/select-all.ts,SelectAllAdapter.listAll,field,string[],Return all selectable ids.
src/interactions/actions/select-all/select-all.ts,SelectAllAdapter.applyBatch?,field,void,Optional: op-batch entry point.
src/interactions/actions/select-all/select-all.ts,SelectAllAdapter.setSelection?,field,void,Mutator wired by setSelection op when applyBatch is omitted.
src/interactions/actions/select-all/select-all.ts,UseSelectAllOptions,interface,"{ enableKeyboard, label }",Options for useSelectAll.
src/interactions/actions/select-all/select-all.ts,UseSelectAllOptions.enableKeyboard?,field,boolean,Auto-bind Ctrl/Cmd+A on document.
src/interactions/actions/select-all/select-all.ts,UseSelectAllOptions.label?,field,string,Label passed to applyBatch.
src/interactions/actions/select-all/select-all.ts,UseSelectAllReturn,interface,{ selectAll },Return shape of useSelectAll.
src/interactions/actions/select-all/select-all.ts,UseSelectAllReturn.selectAll,field,void,Imperative trigger — selects every id from the adapter.
src/interactions/actions/select-all/select-all.ts,useSelectAll,hook,"(adapter: SelectAllAdapter, options: UseSelectAllOptions = {}) => UseSelectAllReturn",Select-all action; binds Ctrl/Cmd+A on document by default.
src/interactions/actions/select-all/select-all.ts,useSelectAll.adapter,param,adapter: SelectAllAdapter,
src/interactions/actions/select-all/select-all.ts,useSelectAll.options,param,options: UseSelectAllOptions = {},
src/interactions/actions/undo-redo/index.ts,useUndoRedo,reexport,re-export from './undoRedo',
src/interactions/actions/undo-redo/index.ts,UndoRedoAdapter,reexport,re-export from './undoRedo',
src/interactions/actions/undo-redo/index.ts,UseUndoRedoOptions,reexport,re-export from './undoRedo',
src/interactions/actions/undo-redo/index.ts,UseUndoRedoReturn,reexport,re-export from './undoRedo',
src/interactions/actions/undo-redo/undoRedo.ts,UndoRedoAdapter,interface,"{ undo, redo, canUndo, canRedo }",Adapter for useUndoRedo.
src/interactions/actions/undo-redo/undoRedo.ts,UndoRedoAdapter.undo,field,void,
src/interactions/actions/undo-redo/undoRedo.ts,UndoRedoAdapter.redo,field,void,
src/interactions/actions/undo-redo/undoRedo.ts,UndoRedoAdapter.canUndo?,field,boolean,
src/interactions/actions/undo-redo/undoRedo.ts,UndoRedoAdapter.canRedo?,field,boolean,
src/interactions/actions/undo-redo/undoRedo.ts,UseUndoRedoOptions,interface,{ bindKeyboard },Options for useUndoRedo.
src/interactions/actions/undo-redo/undoRedo.ts,UseUndoRedoOptions.bindKeyboard?,field,boolean,Auto-bind Mod+Z (undo) and Mod+Shift+Z (redo) on document.
src/interactions/actions/undo-redo/undoRedo.ts,UseUndoRedoReturn,interface,"{ undo, redo }",Return shape of useUndoRedo.
src/interactions/actions/undo-redo/undoRedo.ts,UseUndoRedoReturn.undo,field,boolean,Imperative trigger — undo if the adapter has anything to undo.
src/interactions/actions/undo-redo/undoRedo.ts,UseUndoRedoReturn.redo,field,boolean,Imperative trigger — redo if the adapter has anything to redo.
src/interactions/actions/undo-redo/undoRedo.ts,useUndoRedo,hook,"(adapter: UndoRedoAdapter, options: UseUndoRedoOptions = {}) => UseUndoRedoReturn",Undo/redo action; optionally binds Mod+Z and Mod+Shift+Z.
src/interactions/actions/undo-redo/undoRedo.ts,useUndoRedo.adapter,param,adapter: UndoRedoAdapter,
src/interactions/actions/undo-redo/undoRedo.ts,useUndoRedo.options,param,options: UseUndoRedoOptions = {},
src/interactions/actions/useKeybinding.ts,KeyBinding,interface,"{ key, mod, alt, shift, skipInEditable, enabled, preventDefault }",Declarative keybinding description used by useKeybinding.
src/interactions/actions/useKeybinding.ts,KeyBinding.key,field,string \,readonly string[]
src/interactions/actions/useKeybinding.ts,KeyBinding.mod?,field,boolean,Require Cmd (mac) or Ctrl (others).
src/interactions/actions/useKeybinding.ts,KeyBinding.alt?,field,boolean,Require Alt.
src/interactions/actions/useKeybinding.ts,KeyBinding.shift?,field,boolean \,'optional'
src/interactions/actions/useKeybinding.ts,KeyBinding.skipInEditable?,field,boolean,Skip when focus is in an editable element.
src/interactions/actions/useKeybinding.ts,KeyBinding.enabled?,field,boolean,"When false, the listener is not attached."
src/interactions/actions/useKeybinding.ts,KeyBinding.preventDefault?,field,boolean,Call preventDefault before the handler.
src/interactions/actions/useKeybinding.ts,isEditableTarget,function,(target: EventTarget \,null) => boolean
src/interactions/actions/useKeybinding.ts,isEditableTarget.target,param,target: EventTarget \,null
src/interactions/actions/useKeybinding.ts,useKeybinding,hook,"(binding: KeyBinding, handler: (event: KeyboardEvent) => void) => void","Bind a keyboard handler on document, with the conventional skip-rules applied."
src/interactions/actions/useKeybinding.ts,useKeybinding.binding,param,binding: KeyBinding,
src/interactions/actions/useKeybinding.ts,useKeybinding.handler,param,handler: (event: KeyboardEvent) => void,
src/interactions/gestures/area-select/areaSelect.ts,UseAreaSelectOptions,interface,"{ behaviors, transient, label, onGestureStart, onGestureEnd, debug }",Options for useAreaSelect.
src/interactions/gestures/area-select/areaSelect.ts,UseAreaSelectOptions.behaviors?,field,AreaSelectBehavior[],
src/interactions/gestures/area-select/areaSelect.ts,UseAreaSelectOptions.transient?,field,boolean,"When set, overrides any behavior's defaultTransient."
src/interactions/gestures/area-select/areaSelect.ts,UseAreaSelectOptions.label?,field,string,Label used when transient is false and the hook falls back to applyBatch.
src/interactions/gestures/area-select/areaSelect.ts,UseAreaSelectOptions.onGestureStart?,field,() => void,
src/interactions/gestures/area-select/areaSelect.ts,UseAreaSelectOptions.onGestureEnd?,field,(committed: boolean) => void,
src/interactions/gestures/area-select/areaSelect.ts,UseAreaSelectOptions.debug?,field,DebugSink,Optional debug sink.
src/interactions/gestures/area-select/areaSelect.ts,AreaSelectController,interface,"{ start, move, end, cancel, isAreaSelecting, overlay, adapter }",Return shape of useAreaSelect: lifecycle methods and live marquee overlay.
src/interactions/gestures/area-select/areaSelect.ts,AreaSelectController.start,field,void,
src/interactions/gestures/area-select/areaSelect.ts,AreaSelectController.move,field,boolean,
src/interactions/gestures/area-select/areaSelect.ts,AreaSelectController.end,field,void,
src/interactions/gestures/area-select/areaSelect.ts,AreaSelectController.cancel,field,void,
src/interactions/gestures/area-select/areaSelect.ts,AreaSelectController.isAreaSelecting,field,boolean,
src/interactions/gestures/area-select/areaSelect.ts,AreaSelectController.overlay,field,AreaSelectOverlay \,null
src/interactions/gestures/area-select/areaSelect.ts,AreaSelectController.adapter,field,AreaSelectAdapter,The adapter passed in.
src/interactions/gestures/area-select/areaSelect.ts,useAreaSelect,hook,"(adapter: AreaSelectAdapter, options: UseAreaSelectOptions = {}) => AreaSelectController",Drag-rectangle area-select interaction; behaviors decide replace-vs-add semantics from modifiers.
src/interactions/gestures/area-select/areaSelect.ts,useAreaSelect.adapter,param,adapter: AreaSelectAdapter,
src/interactions/gestures/area-select/areaSelect.ts,useAreaSelect.options,param,options: UseAreaSelectOptions = {},
src/interactions/gestures/area-select/behaviors/index.ts,selectFromMarquee,reexport,re-export from './selectFromMarquee',
src/interactions/gestures/area-select/behaviors/selectFromMarquee.ts,selectFromMarquee,function,() => AreaSelectBehavior,"Default area-select behavior: replace selection with hits inside the marquee, or extend with shift held."
src/interactions/gestures/area-select/index.ts,useAreaSelect,reexport,re-export from './areaSelect',
src/interactions/gestures/area-select/index.ts,UseAreaSelectOptions,reexport,re-export from './areaSelect',
src/interactions/gestures/area-select/index.ts,AreaSelectController,reexport,re-export from './areaSelect',
src/interactions/gestures/area-select/index.ts,* from './behaviors',reexport-all,*,
src/interactions/gestures/clone/behaviors/cloneByAltDrag.ts,cloneByAltDrag,function,() => CloneBehavior,Clone-on-alt-drag behavior for useClone; activates when Alt/Option is held at drag start.
src/interactions/gestures/clone/behaviors/index.ts,cloneByAltDrag,reexport,re-export from './cloneByAltDrag',
src/interactions/gestures/clone/clone.ts,UseCloneOptions,interface,"{ behaviors, setOverlay, clearOverlay, expandIds }",Options for useClone.
src/interactions/gestures/clone/clone.ts,UseCloneOptions.behaviors,field,CloneBehavior[],
src/interactions/gestures/clone/clone.ts,UseCloneOptions.setOverlay,field,"(layer: CloneLayer, objects: unknown[]) => void",
src/interactions/gestures/clone/clone.ts,UseCloneOptions.clearOverlay,field,() => void,
src/interactions/gestures/clone/clone.ts,UseCloneOptions.expandIds?,field,(ids: string[]) => string[],Optional: expand the incoming id list before snapshot.
src/interactions/gestures/clone/clone.ts,UseCloneReturn,interface,"{ start, move, end, cancel, isCloning }",Return shape of useClone: lifecycle methods plus the isCloning flag.
src/interactions/gestures/clone/clone.ts,UseCloneReturn.start,field,void,
src/interactions/gestures/clone/clone.ts,UseCloneReturn.move,field,boolean,
src/interactions/gestures/clone/clone.ts,UseCloneReturn.end,field,void,
src/interactions/gestures/clone/clone.ts,UseCloneReturn.cancel,field,void,
src/interactions/gestures/clone/clone.ts,UseCloneReturn.isCloning,field,boolean,
src/interactions/gestures/clone/clone.ts,useClone,hook,"(adapter: InsertAdapter<T>, options: UseCloneOptions) => UseCloneReturn",Drag-to-clone interaction; behavior decides which modifiers activate cloning vs plain move.
src/interactions/gestures/clone/clone.ts,useClone.adapter,param,adapter: InsertAdapter<T>,
src/interactions/gestures/clone/clone.ts,useClone.options,param,options: UseCloneOptions,
src/interactions/gestures/clone/index.ts,useClone,reexport,re-export from './clone',
src/interactions/gestures/clone/index.ts,UseCloneOptions,reexport,re-export from './clone',
src/interactions/gestures/clone/index.ts,UseCloneReturn,reexport,re-export from './clone',
src/interactions/gestures/clone/index.ts,cloneByAltDrag,reexport,re-export from './behaviors',
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsAdapter,interface,"{ getObject, getPose, setPose, applyBatch }",Adapter for useEditAnchors — narrow read/write of one object's path pose.
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsAdapter.getObject,field,TObject \,undefined
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsAdapter.getPose,field,Path,Must return a Path; only kind === 'polygon' is editable.
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsAdapter.setPose,field,void,
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsAdapter.applyBatch?,field,"(ops: Op[], label?: string) => void",
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsOverlay,interface,"{ id, pose, selectedAnchors, drag }",Live overlay state for the anchor-edit pass.
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsOverlay.id,field,string,
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsOverlay.pose,field,PolygonPath,
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsOverlay.selectedAnchors,field,number[],
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsOverlay.drag,field,{ hit: AnchorHit } \,null
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsStartArgs,interface,"{ id, hit, worldX, worldY }",Arguments to start().
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsStartArgs.id,field,string,
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsStartArgs.hit,field,AnchorHit,
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsStartArgs.worldX,field,number,
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsStartArgs.worldY,field,number,
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsMoveArgs,interface,"{ worldX, worldY, modifiers }",Arguments to move().
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsMoveArgs.worldX,field,number,
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsMoveArgs.worldY,field,number,
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsMoveArgs.modifiers,field,ModifierState,
src/interactions/gestures/edit-anchors/editAnchors.ts,UseEditAnchorsOptions,interface,"{ hitRadius, editLabel, editingId, debug }",Options for useEditAnchors.
src/interactions/gestures/edit-anchors/editAnchors.ts,UseEditAnchorsOptions.hitRadius?,field,number,World-space hit-test radius for anchor and control handles.
src/interactions/gestures/edit-anchors/editAnchors.ts,UseEditAnchorsOptions.editLabel?,field,string,History label.
src/interactions/gestures/edit-anchors/editAnchors.ts,UseEditAnchorsOptions.editingId?,field,string \,null
src/interactions/gestures/edit-anchors/editAnchors.ts,UseEditAnchorsOptions.debug?,field,DebugSink,Optional debug sink.
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsController,interface,"{ start, move, end, cancel, isActive, overlay, tryHit, clearSelection, adapter }",Return shape of useEditAnchors.
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsController.start,field,void,
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsController.move,field,boolean,
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsController.end,field,void,
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsController.cancel,field,void,
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsController.isActive,field,boolean,
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsController.overlay,field,EditAnchorsOverlay \,null
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsController.tryHit,field,{ id: string; hit: AnchorHit } \,null
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsController.clearSelection,field,void,Clear the highlighted anchor selection (stays in edit mode).
src/interactions/gestures/edit-anchors/editAnchors.ts,EditAnchorsController.adapter,field,EditAnchorsAdapter<TObject>,
src/interactions/gestures/edit-anchors/editAnchors.ts,useEditAnchors,hook,"(adapter: EditAnchorsAdapter<TObject>, options: UseEditAnchorsOptions = {}) => EditAnchorsController<TObject>",
src/interactions/gestures/edit-anchors/editAnchors.ts,useEditAnchors.adapter,param,adapter: EditAnchorsAdapter<TObject>,
